legenda;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados
nao_queda_sentar;-0.081;-9.572;1.776;9.736;-0.11;-9.644;1.714;9.796;0.388;-9.5;1.709;9.661;-0.292;-9.658;1.7;9.811;0.01;-9.582;1.738;9.738;-0.11;-9.687;1.896;9.871;-0.187;-9.62;1.719;9.774;0.101;-9.634;1.743;9.791;-0.407;-9.562;1.398;9.673;-1.001;-9.213;1.173;9.341;2.327;-8.475;4.42;9.838;2.107;-6.962;2.835;7.807;9.108;-6.958;7.614;13.759;7.116;-3.95;6.014;10.12;6.009;-2.073;6.761;9.28;6.009;-2.437;6.934;9.494;6.483;-2.447;6.728;9.658;6.359;-2.562;6.675;9.568;6.378;-2.6;6.776;9.662;6.345;-2.5;6.675;9.542;6.416;-2.591;6.713;9.641;6.359;-2.533;6.694;9.574;6.369;-2.638;6.79;9.676;6.421;-2.514;6.642;9.574;6.474;-2.571;6.809;9.741;6.33;-2.581;6.771;9.622;6.33;-2.581;6.771;9.622;6.33;-2.581;6.771;9.622;6.33;-2.581;6.771;9.622;6.33;-2.581;6.771;9.622;6.33;-2.581;6.771;9.622;6.33;-2.581;6.771;9.622;6.33;-2.581;6.771;9.622;6.33;-2.581;6.771;9.622;6.33;-2.581;6.771;9.622;6.33;-2.581;6.771;9.622;6.33;-2.581;6.771;9.622;6.33;-2.581;6.771;9.622;6.33;-2.581;6.771;9.622;6.33;-2.581;6.771;9.622;6.33;-2.581;6.771;9.622;6.33;-2.581;6.771;9.622;6.33;-2.581;6.771;9.622;6.33;-2.581;6.771;9.622;6.33;-2.581;6.771;9.622;6.33;-2.581;6.771;9.622;6.33;-2.581;6.771;9.622;6.33;-2.581;6.771;9.622;6.33;-2.581;6.771;9.622
nao_queda_sentar;0.45;-9.596;1.729;9.761;0.34;-9.639;1.867;9.824;0.144;-9.615;1.504;9.733;0.512;-9.692;1.556;9.829;0.172;-9.663;1.551;9.788;0.01;-9.615;1.508;9.733;0.12;-9.634;1.489;9.749;0.225;-9.644;1.618;9.781;0.158;-9.682;1.551;9.807;0.105;-9.591;1.484;9.706;0.182;-9.687;1.633;9.825;0.043;-9.697;1.542;9.818;-0.321;-9.639;1.058;9.702;0.192;-8.796;1.623;8.947;0.005;-6.393;2.6;6.901;4.664;-6.962;5.578;10.067;6.474;-2.514;5.89;9.106;5.832;-3.457;7.254;9.929;5.775;-2.557;7.321;9.669;5.899;-2.26;7.125;9.522;5.957;-2.653;6.8;9.421;6.105;-2.591;7.001;9.643;6.067;-2.595;6.948;9.582;6.029;-2.667;6.948;9.578;6.172;-2.629;7.001;9.696;6.076;-2.586;6.938;9.579;6;-2.533;7.015;9.572;5.765;-2.753;7.307;9.706;5.765;-2.753;7.307;9.706;5.765;-2.753;7.307;9.706;5.765;-2.753;7.307;9.706;5.765;-2.753;7.307;9.706;5.765;-2.753;7.307;9.706;5.765;-2.753;7.307;9.706;5.765;-2.753;7.307;9.706;5.765;-2.753;7.307;9.706;5.765;-2.753;7.307;9.706;5.765;-2.753;7.307;9.706;5.765;-2.753;7.307;9.706;5.765;-2.753;7.307;9.706;5.765;-2.753;7.307;9.706;5.765;-2.753;7.307;9.706;5.765;-2.753;7.307;9.706;5.765;-2.753;7.307;9.706;5.765;-2.753;7.307;9.706;5.765;-2.753;7.307;9.706;5.765;-2.753;7.307;9.706;5.765;-2.753;7.307;9.706;5.765;-2.753;7.307;9.706
nao_queda_sentar;0.278;-9.649;1.8;9.819;0.273;-9.62;1.738;9.779;0.22;-9.634;1.686;9.783;0.144;-9.582;1.767;9.744;0.134;-9.596;1.815;9.767;0.196;-9.596;1.753;9.757;0.273;-9.639;1.776;9.805;0.326;-9.634;1.662;9.782;0.263;-9.572;1.633;9.714;0.158;-9.582;1.662;9.726;0.081;-9.596;1.714;9.748;0.134;-9.625;1.743;9.782;0.268;-9.668;1.671;9.815;0.235;-9.692;1.647;9.834;0.22;-9.716;1.772;9.878;0.067;-9.759;1.786;9.921;0.081;-9.629;1.628;9.766;0.038;-9.558;1.595;9.69;0.172;-9.548;1.614;9.685;0.239;-9.639;1.628;9.779;0.555;-9.577;1.647;9.733;0.421;-9.548;1.614;9.693;0.359;-9.538;1.633;9.684;0.259;-9.639;1.638;9.781;0.163;-9.615;1.686;9.763;0.01;-9.639;1.59;9.769;0.096;-9.625;1.724;9.778;-0.053;-9.548;1.657;9.691;0.273;-9.653;1.925;9.847;0.551;-9.61;1.824;9.797;0.546;-9.649;1.705;9.813;0.388;-9.61;1.858;9.796;0.589;-9.61;1.968;9.827;0.833;-9.519;1.887;9.74;0.962;-9.51;1.93;9.751;0.881;-9.567;1.834;9.781;0.579;-9.529;1.633;9.685;0.297;-9.51;1.724;9.669;0.024;-9.548;1.757;9.708;-0.177;-9.668;2.006;9.875;-0.105;-9.649;2.04;9.862;-0.072;-9.677;1.743;9.833;0.072;-9.677;1.499;9.793;-0.057;-9.649;1.547;9.772;-0.134;-9.677;1.666;9.821;-0.129;-9.62;1.686;9.767;0.134;-9.562;1.695;9.712;0.196;-9.615;1.58;9.746;0.201;-9.682;1.561;9.809
nao_queda_sentar;0.493;-9.677;1.24;9.769;0.283;-9.663;1.331;9.758;0.436;-9.701;1.317;9.8;0.373;-9.663;1.097;9.732;0.517;-9.701;1.097;9.777;0.46;-9.697;1.312;9.796;0.436;-9.687;1.274;9.78;0.56;-9.701;1.226;9.794;0.081;-9.783;0.972;9.831;0.038;-8.902;0.943;8.952;1.676;-8.878;3.333;9.63;3.606;-5.813;4.707;8.304;6.455;-1.92;6.699;9.499;8.399;-4.219;8.265;12.516;5.636;-1.863;7.264;9.381;6.134;-2.916;6.814;9.621;6.053;-2.562;6.967;9.578;6.072;-2.796;6.919;9.621;6.11;-2.744;6.828;9.565;6.105;-2.772;6.895;9.618;6.105;-2.801;6.91;9.637;6.163;-2.744;6.924;9.667;6.163;-2.744;6.924;9.667;6.163;-2.744;6.924;9.667;6.163;-2.744;6.924;9.667;6.163;-2.744;6.924;9.667;6.163;-2.744;6.924;9.667;6.163;-2.744;6.924;9.667;6.163;-2.744;6.924;9.667;6.163;-2.744;6.924;9.667;6.163;-2.744;6.924;9.667;6.163;-2.744;6.924;9.667;6.163;-2.744;6.924;9.667;6.163;-2.744;6.924;9.667;6.163;-2.744;6.924;9.667;6.163;-2.744;6.924;9.667;6.163;-2.744;6.924;9.667;6.163;-2.744;6.924;9.667;6.163;-2.744;6.924;9.667;6.163;-2.744;6.924;9.667;6.163;-2.744;6.924;9.667;6.163;-2.744;6.924;9.667;6.163;-2.744;6.924;9.667;6.163;-2.744;6.924;9.667;6.163;-2.744;6.924;9.667;6.163;-2.744;6.924;9.667;6.163;-2.744;6.924;9.667;6.163;-2.744;6.924;9.667;6.163;-2.744;6.924;9.667
nao_queda_sentar;0.014;-9.658;1.595;9.789;0.077;-9.625;1.69;9.772;0.268;-9.572;1.604;9.709;0.034;-9.673;1.628;9.809;0.043;-9.677;1.738;9.832;-0.038;-9.639;1.724;9.792;0.096;-9.634;1.561;9.76;-0.034;-9.644;1.609;9.777;-0.124;-9.653;1.494;9.769;-0.369;-9.376;1.446;9.494;1.207;-9.476;3.357;10.125;4.027;-7.757;3.098;9.273;6.632;-4.827;6.187;10.274;7.053;-4.243;6.574;10.534;6.522;-2.466;6.622;9.616;6.268;-2.83;6.718;9.614;6.507;-2.854;6.574;9.681;6.349;-3.036;6.656;9.687;6.177;-2.988;6.584;9.51;6.378;-3.007;6.551;9.625;6.249;-2.921;6.598;9.546;6.306;-2.978;6.704;9.674;6.292;-2.998;6.661;9.64;6.292;-2.998;6.661;9.64;6.292;-2.998;6.661;9.64;6.292;-2.998;6.661;9.64;6.292;-2.998;6.661;9.64;6.292;-2.998;6.661;9.64;6.292;-2.998;6.661;9.64;6.292;-2.998;6.661;9.64;6.292;-2.998;6.661;9.64;6.292;-2.998;6.661;9.64;6.292;-2.998;6.661;9.64;6.292;-2.998;6.661;9.64;6.292;-2.998;6.661;9.64;6.292;-2.998;6.661;9.64;6.292;-2.998;6.661;9.64;6.292;-2.998;6.661;9.64;6.292;-2.998;6.661;9.64;6.292;-2.998;6.661;9.64;6.292;-2.998;6.661;9.64;6.292;-2.998;6.661;9.64;6.292;-2.998;6.661;9.64;6.292;-2.998;6.661;9.64;6.292;-2.998;6.661;9.64;6.292;-2.998;6.661;9.64;6.292;-2.998;6.661;9.64;6.292;-2.998;6.661;9.64;6.292;-2.998;6.661;9.64
nao_queda_sentar;0.244;-9.673;1.681;9.821;0.139;-9.586;1.757;9.747;0.062;-9.558;1.633;9.696;0.12;-9.625;1.733;9.78;0.187;-9.629;1.853;9.808;0.254;-9.601;1.786;9.769;0.254;-9.591;1.714;9.746;0.225;-9.639;1.786;9.806;0.134;-9.577;1.796;9.745;0.206;-9.596;1.81;9.767;0.225;-9.591;1.786;9.759;0.206;-9.62;1.767;9.783;0.139;-9.663;1.743;9.82;0.086;-9.577;1.714;9.729;0.105;-9.629;1.623;9.766;0.12;-9.558;1.714;9.711;0.22;-9.553;1.681;9.702;0.292;-9.629;1.753;9.792;0.469;-9.639;1.705;9.8;0.436;-9.577;1.681;9.733;0.426;-9.577;1.681;9.733;0.445;-9.558;1.805;9.737;0.536;-9.558;1.772;9.735;0.555;-9.562;1.824;9.751;0.57;-9.606;1.781;9.786;0.479;-9.668;1.604;9.812;0.249;-9.658;1.633;9.798;0.134;-9.673;1.709;9.823;0.067;-9.682;1.695;9.83;0.01;-9.677;1.547;9.8;-0.067;-9.677;1.446;9.785;-0.072;-9.687;1.513;9.805;-0.005;-9.644;1.623;9.78;-0.005;-9.658;1.47;9.769;0.101;-9.682;1.47;9.794;0.081;-9.649;1.551;9.773;0.091;-9.548;1.666;9.693;0.273;-9.649;1.676;9.797;0.527;-9.615;1.638;9.768;0.565;-9.634;1.623;9.786;0.345;-9.601;1.489;9.722;0.124;-9.639;1.595;9.771;0.038;-9.634;1.709;9.785;0.22;-9.658;1.724;9.813;0.172;-9.625;1.681;9.772;-0.077;-9.572;1.532;9.694;-0.211;-9.72;1.571;9.849;-0.134;-9.653;1.614;9.788;0.005;-9.644;1.585;9.773
nao_queda_sentar;0.077;-9.606;1.877;9.788;0.048;-9.582;2.016;9.791;0.417;-9.577;1.695;9.735;0.464;-9.601;1.781;9.776;-0.081;-9.625;1.695;9.773;-0.072;-9.562;1.633;9.701;-0.12;-9.572;1.599;9.705;0;-9.673;1.848;9.848;-0.148;-9.577;1.642;9.718;-0.249;-9.73;1.69;9.879;-0.192;-9.261;1.255;9.347;-0.01;-8.83;1.312;8.927;2.265;-6.225;2.729;7.164;4.453;-7.681;5.329;10.355;5.698;-3.869;5.665;8.918;6.235;-3.831;6.608;9.859;6.421;-2.887;6.483;9.571;6.206;-2.988;6.527;9.489;6.038;-2.725;6.761;9.466;6.383;-3.261;6.594;9.739;6.302;-3.136;6.469;9.56;6.23;-3.189;6.512;9.56;6.206;-3.184;6.584;9.592;6.211;-3.127;6.531;9.54;6.349;-3.136;6.613;9.689;6.254;-3.098;6.555;9.575;6.292;-3.141;6.637;9.67;6.421;-3.223;6.622;9.771;6.421;-3.223;6.622;9.771;6.421;-3.223;6.622;9.771;6.421;-3.223;6.622;9.771;6.421;-3.223;6.622;9.771;6.421;-3.223;6.622;9.771;6.421;-3.223;6.622;9.771;6.421;-3.223;6.622;9.771;6.421;-3.223;6.622;9.771;6.421;-3.223;6.622;9.771;6.421;-3.223;6.622;9.771;6.421;-3.223;6.622;9.771;6.421;-3.223;6.622;9.771;6.421;-3.223;6.622;9.771;6.421;-3.223;6.622;9.771;6.421;-3.223;6.622;9.771;6.421;-3.223;6.622;9.771;6.421;-3.223;6.622;9.771;6.421;-3.223;6.622;9.771;6.421;-3.223;6.622;9.771;6.421;-3.223;6.622;9.771;6.421;-3.223;6.622;9.771
nao_queda_sentar;-0.603;-9.649;1.547;9.79;-0.445;-9.62;1.638;9.768;-0.575;-9.701;1.566;9.844;-0.594;-9.548;1.47;9.679;-0.824;-9.591;1.413;9.73;-0.857;-9.62;1.413;9.761;-0.781;-9.687;1.331;9.809;-1.034;-9.538;1.211;9.671;-1.738;-9.28;1.116;9.507;-0.086;-7.336;2.284;7.684;2.547;-7.657;6.024;10.07;10.558;-11.856;8.456;17.988;5.564;-4.492;5.641;9.108;5.741;-3.725;6.373;9.352;5.885;-3.601;6.838;9.714;6.043;-3.577;6.622;9.652;5.952;-3.615;6.699;9.663;5.799;-3.697;6.646;9.564;5.76;-3.706;6.474;9.425;5.717;-4.448;6.541;9.76;5.871;-3.716;6.598;9.582;5.856;-3.639;6.685;9.603;5.808;-3.682;6.646;9.564;5.904;-3.61;6.613;9.572;5.856;-3.62;6.642;9.566;5.871;-3.63;6.665;9.595;5.871;-3.63;6.665;9.595;5.871;-3.63;6.665;9.595;5.871;-3.63;6.665;9.595;5.871;-3.63;6.665;9.595;5.871;-3.63;6.665;9.595;5.871;-3.63;6.665;9.595;5.871;-3.63;6.665;9.595;5.871;-3.63;6.665;9.595;5.871;-3.63;6.665;9.595;5.871;-3.63;6.665;9.595;5.871;-3.63;6.665;9.595;5.871;-3.63;6.665;9.595;5.871;-3.63;6.665;9.595;5.871;-3.63;6.665;9.595;5.871;-3.63;6.665;9.595;5.871;-3.63;6.665;9.595;5.871;-3.63;6.665;9.595;5.871;-3.63;6.665;9.595;5.871;-3.63;6.665;9.595;5.871;-3.63;6.665;9.595;5.871;-3.63;6.665;9.595;5.871;-3.63;6.665;9.595;5.871;-3.63;6.665;9.595
nao_queda_sentar;0.421;-9.606;1.762;9.775;0.316;-9.553;1.638;9.697;0.244;-9.601;1.657;9.746;0.235;-9.658;1.805;9.828;0.302;-9.629;1.729;9.788;0.306;-9.476;1.705;9.633;0.431;-9.601;1.901;9.797;0.359;-9.601;1.839;9.782;0.321;-9.582;1.719;9.74;0.311;-9.572;1.786;9.742;0.373;-9.567;1.791;9.741;0.335;-9.582;1.853;9.765;0.33;-9.615;1.753;9.779;0.364;-9.625;1.724;9.785;0.287;-9.606;1.786;9.774;0.249;-9.601;1.733;9.759;0.316;-9.596;1.733;9.756;0.306;-9.634;1.772;9.801;0.45;-9.572;1.767;9.744;0.455;-9.61;1.729;9.775;0.565;-9.572;1.848;9.765;0.555;-9.553;1.824;9.741;0.694;-9.653;1.805;9.845;0.627;-9.615;1.666;9.779;0.704;-9.596;1.714;9.773;0.675;-9.629;1.604;9.785;0.522;-9.567;1.623;9.718;0.364;-9.596;1.623;9.739;0.393;-9.658;1.642;9.805;0.306;-9.644;1.417;9.752;0.263;-9.706;1.508;9.826;0.153;-9.586;1.551;9.712;0.297;-9.677;1.623;9.817;0.239;-9.663;1.628;9.802;0.225;-9.663;1.484;9.779;0.239;-9.673;1.422;9.779;0.292;-9.692;1.446;9.803;0.172;-9.629;1.547;9.754;0.292;-9.61;1.513;9.733;0.263;-9.754;1.59;9.886;0.378;-9.673;1.499;9.795;0.34;-9.61;1.427;9.722;0.292;-9.615;1.537;9.742;0.206;-9.582;1.47;9.696;0.244;-9.692;1.537;9.816;0.287;-9.74;1.551;9.867;0.201;-9.706;1.441;9.815;0.134;-9.658;1.417;9.763;0.172;-9.62;1.484;9.735
nao_queda_sentar;-0.014;-9.663;1.566;9.789;-0.077;-9.606;1.566;9.733;0.029;-9.73;1.355;9.824;-0.369;-9.677;1.379;9.782;-0.062;-9.716;1.24;9.795;-0.287;-9.74;1.283;9.828;-0.311;-9.673;1.259;9.759;-0.244;-9.72;1.312;9.812;-0.646;-9.797;1.197;9.891;-0.699;-9.304;1.068;9.391;0.536;-8.629;2.586;9.024;2.294;-8.164;3.994;9.374;4.324;-6.737;4.673;9.27;6.33;-3.05;4.616;8.407;6.335;-3.567;6.986;10.083;6.158;-2.772;6.45;9.339;6.397;-2.907;6.325;9.454;6.483;-2.782;6.364;9.501;6.364;-3.175;6.431;9.588;6.464;-3.031;6.378;9.574;6.464;-2.974;6.349;9.537;6.416;-3.17;6.268;9.514;6.388;-3.045;6.34;9.501;6.383;-3.132;6.574;9.684;6.426;-3.108;6.436;9.611;6.45;-3.012;6.445;9.603;6.45;-3.012;6.445;9.603;6.45;-3.012;6.445;9.603;6.45;-3.012;6.445;9.603;6.45;-3.012;6.445;9.603;6.45;-3.012;6.445;9.603;6.45;-3.012;6.445;9.603;6.45;-3.012;6.445;9.603;6.45;-3.012;6.445;9.603;6.45;-3.012;6.445;9.603;6.45;-3.012;6.445;9.603;6.45;-3.012;6.445;9.603;6.45;-3.012;6.445;9.603;6.45;-3.012;6.445;9.603;6.45;-3.012;6.445;9.603;6.45;-3.012;6.445;9.603;6.45;-3.012;6.445;9.603;6.45;-3.012;6.445;9.603;6.45;-3.012;6.445;9.603;6.45;-3.012;6.445;9.603;6.45;-3.012;6.445;9.603;6.45;-3.012;6.445;9.603;6.45;-3.012;6.445;9.603;6.45;-3.012;6.445;9.603
nao_queda_sentar;0.35;-9.61;1.614;9.751;0.455;-9.62;1.628;9.767;0.412;-9.639;1.628;9.784;0.551;-9.567;1.609;9.717;0.254;-9.668;1.561;9.796;0.455;-9.625;1.772;9.797;0.46;-9.629;1.757;9.799;0.474;-9.649;1.705;9.81;0.417;-9.639;1.686;9.794;-0.34;-9.524;1.403;9.633;0.79;-9.218;1.839;9.432;2.212;-6.517;3.146;7.567;3.438;-5.995;6.402;9.421;10.084;-3.266;10.027;14.591;6.014;-2.71;6.833;9.498;6.512;-2.26;6.823;9.699;6.33;-2.715;6.804;9.682;6.359;-2.883;6.709;9.683;6.397;-2.734;6.828;9.748;6.436;-2.705;6.598;9.606;6.325;-2.614;6.646;9.54;6.34;-2.691;6.56;9.512;6.436;-2.705;6.685;9.665;6.436;-2.705;6.685;9.665;6.436;-2.705;6.685;9.665;6.436;-2.705;6.685;9.665;6.436;-2.705;6.685;9.665;6.436;-2.705;6.685;9.665;6.436;-2.705;6.685;9.665;6.436;-2.705;6.685;9.665;6.436;-2.705;6.685;9.665;6.436;-2.705;6.685;9.665;6.436;-2.705;6.685;9.665;6.436;-2.705;6.685;9.665;6.436;-2.705;6.685;9.665;6.436;-2.705;6.685;9.665;6.436;-2.705;6.685;9.665;6.436;-2.705;6.685;9.665;6.436;-2.705;6.685;9.665;6.436;-2.705;6.685;9.665;6.436;-2.705;6.685;9.665;6.436;-2.705;6.685;9.665;6.436;-2.705;6.685;9.665;6.436;-2.705;6.685;9.665;6.436;-2.705;6.685;9.665;6.436;-2.705;6.685;9.665;6.436;-2.705;6.685;9.665;6.436;-2.705;6.685;9.665;6.436;-2.705;6.685;9.665
nao_queda_sentar;0.096;-9.677;1.556;9.802;0.33;-9.601;1.733;9.762;0.22;-9.582;1.465;9.695;0.124;-9.706;1.437;9.813;0.225;-9.663;1.494;9.78;0.057;-9.663;1.499;9.779;-0.22;-9.711;1.422;9.817;-0.417;-9.112;1.006;9.177;0.067;-8.203;1.384;8.319;2.619;-6.531;4.53;8.369;14.087;-10.113;5.89;18.315;7.053;-3.97;6.924;10.651;6.531;-3.122;6.311;9.604;6.555;-2.902;6.479;9.663;6.589;-2.873;6.469;9.67;6.388;-2.959;6.273;9.429;6.364;-3.179;6.335;9.526;6.378;-2.931;6.46;9.539;6.421;-2.725;6.215;9.343;6.378;-2.911;6.421;9.507;6.488;-2.878;6.421;9.571;6.46;-2.854;6.369;9.509;6.498;-2.873;6.436;9.586;6.574;-3.036;6.546;9.762;6.766;-2.394;5.674;9.149;6.766;-2.394;5.674;9.149;6.766;-2.394;5.674;9.149;6.766;-2.394;5.674;9.149;6.766;-2.394;5.674;9.149;6.766;-2.394;5.674;9.149;6.766;-2.394;5.674;9.149;6.766;-2.394;5.674;9.149;6.766;-2.394;5.674;9.149;6.766;-2.394;5.674;9.149;6.766;-2.394;5.674;9.149;6.766;-2.394;5.674;9.149;6.766;-2.394;5.674;9.149;6.766;-2.394;5.674;9.149;6.766;-2.394;5.674;9.149;6.766;-2.394;5.674;9.149;6.766;-2.394;5.674;9.149;6.766;-2.394;5.674;9.149;6.766;-2.394;5.674;9.149;6.766;-2.394;5.674;9.149;6.766;-2.394;5.674;9.149;6.766;-2.394;5.674;9.149;6.766;-2.394;5.674;9.149;6.766;-2.394;5.674;9.149;6.766;-2.394;5.674;9.149
nao_queda_sentar;0.546;-9.582;1.987;9.801;0.517;-9.606;2.088;9.843;0.9;-9.476;1.987;9.724;0.632;-9.524;1.815;9.716;0.694;-9.586;1.81;9.78;0.345;-9.505;1.829;9.686;0.249;-9.644;1.599;9.779;0.177;-9.577;1.844;9.754;-0.077;-9.51;1.81;9.681;-0.11;-9.481;1.365;9.579;-0.086;-8.523;1.599;8.673;3.261;-7.614;2.203;8.57;5.1;-7.298;5.808;10.63;6.804;-4.511;6.019;10.143;6.273;-2.993;6.34;9.407;6.397;-3.74;6.33;9.746;6.685;-3.194;6.302;9.726;6.393;-3.203;6.383;9.585;6.364;-3.261;6.325;9.547;6.488;-3.309;6.474;9.745;6.565;-3.242;6.235;9.616;6.412;-3.247;6.263;9.533;6.469;-3.213;6.383;9.639;6.488;-3.194;6.278;9.576;6.45;-3.223;6.359;9.614;6.493;-3.189;6.302;9.594;6.369;-3.213;6.139;9.411;6.369;-3.213;6.139;9.411;6.369;-3.213;6.139;9.411;6.369;-3.213;6.139;9.411;6.369;-3.213;6.139;9.411;6.369;-3.213;6.139;9.411;6.369;-3.213;6.139;9.411;6.369;-3.213;6.139;9.411;6.369;-3.213;6.139;9.411;6.369;-3.213;6.139;9.411;6.369;-3.213;6.139;9.411;6.369;-3.213;6.139;9.411;6.369;-3.213;6.139;9.411;6.369;-3.213;6.139;9.411;6.369;-3.213;6.139;9.411;6.369;-3.213;6.139;9.411;6.369;-3.213;6.139;9.411;6.369;-3.213;6.139;9.411;6.369;-3.213;6.139;9.411;6.369;-3.213;6.139;9.411;6.369;-3.213;6.139;9.411;6.369;-3.213;6.139;9.411;6.369;-3.213;6.139;9.411
nao_queda_sentar;0.388;-9.711;1.46;9.828;0.632;-9.625;1.47;9.757;0.546;-9.759;1.365;9.869;0.637;-9.601;1.283;9.707;0.512;-9.773;1.231;9.864;0.417;-9.706;1.14;9.782;0.474;-9.74;1.202;9.825;0.469;-9.72;1.307;9.819;0.359;-9.692;1.211;9.774;0.024;-9.711;0.828;9.746;0.187;-8.935;0.651;8.961;0.867;-7.489;3.275;8.22;3.716;-6.709;3.357;8.371;4.324;-2.739;3.716;6.325;6.148;-2.993;5.224;8.605;6.613;-2.796;6.574;9.735;6.479;-2.969;6.349;9.545;6.512;-2.911;6.373;9.566;6.598;-3.098;6.287;9.626;6.574;-3.165;6.23;9.594;6.507;-3.089;6.34;9.596;6.622;-3.141;6.273;9.647;6.551;-3.002;6.311;9.579;6.555;-3.103;6.292;9.602;6.685;-3.103;6.273;9.678;6.56;-3.06;6.211;9.538;6.56;-3.06;6.211;9.538;6.56;-3.06;6.211;9.538;6.56;-3.06;6.211;9.538;6.56;-3.06;6.211;9.538;6.56;-3.06;6.211;9.538;6.56;-3.06;6.211;9.538;6.56;-3.06;6.211;9.538;6.56;-3.06;6.211;9.538;6.56;-3.06;6.211;9.538;6.56;-3.06;6.211;9.538;6.56;-3.06;6.211;9.538;6.56;-3.06;6.211;9.538;6.56;-3.06;6.211;9.538;6.56;-3.06;6.211;9.538;6.56;-3.06;6.211;9.538;6.56;-3.06;6.211;9.538;6.56;-3.06;6.211;9.538;6.56;-3.06;6.211;9.538;6.56;-3.06;6.211;9.538;6.56;-3.06;6.211;9.538;6.56;-3.06;6.211;9.538;6.56;-3.06;6.211;9.538;6.56;-3.06;6.211;9.538
nao_queda_sentar;0.388;-9.711;1.46;9.828;0.632;-9.625;1.47;9.757;0.546;-9.759;1.365;9.869;0.637;-9.601;1.283;9.707;0.512;-9.773;1.231;9.864;0.417;-9.706;1.14;9.782;0.474;-9.74;1.202;9.825;0.469;-9.72;1.307;9.819;0.359;-9.692;1.211;9.774;0.024;-9.711;0.828;9.746;0.187;-8.935;0.651;8.961;0.867;-7.489;3.275;8.22;3.716;-6.709;3.357;8.371;4.324;-2.739;3.716;6.325;6.148;-2.993;5.224;8.605;6.613;-2.796;6.574;9.735;6.479;-2.969;6.349;9.545;6.512;-2.911;6.373;9.566;6.598;-3.098;6.287;9.626;6.574;-3.165;6.23;9.594;6.507;-3.089;6.34;9.596;6.622;-3.141;6.273;9.647;6.551;-3.002;6.311;9.579;6.555;-3.103;6.292;9.602;6.685;-3.103;6.273;9.678;6.56;-3.06;6.211;9.538;6.56;-3.06;6.211;9.538;6.56;-3.06;6.211;9.538;6.56;-3.06;6.211;9.538;6.56;-3.06;6.211;9.538;6.56;-3.06;6.211;9.538;6.56;-3.06;6.211;9.538;6.56;-3.06;6.211;9.538;6.56;-3.06;6.211;9.538;6.56;-3.06;6.211;9.538;6.56;-3.06;6.211;9.538;6.56;-3.06;6.211;9.538;6.56;-3.06;6.211;9.538;6.56;-3.06;6.211;9.538;6.56;-3.06;6.211;9.538;6.56;-3.06;6.211;9.538;6.56;-3.06;6.211;9.538;6.56;-3.06;6.211;9.538;6.56;-3.06;6.211;9.538;6.56;-3.06;6.211;9.538;6.56;-3.06;6.211;9.538;6.56;-3.06;6.211;9.538;6.56;-3.06;6.211;9.538;6.56;-3.06;6.211;9.538
